Codigo,Nome,Preco
ITEC94,Morango Melao,176.35
AVMMN6,Maca Melao,972.63
839TMB,Melao Banana,107.71
F07TYO,Melao Uva,176.6
C2OGW5,Banana Maca,222.72
8ED54N,Melao Maca,646.11
PMHRVU,Banana Abacaxi,788.42
6AB4JQ,Uva Melancia,213.23
8SC4V6,Melancia Melao,500.21
QX9EA4,Morango Morango,286.84
F3RMBL,Uva Abacaxi,256.44
8XEJNF,Maca Melancia,651.95
LBMUXJ,Morango Laranja,706.1
IMESIF,Pera Abacaxi,131.45
S95PJB,Kiwi Kiwi,391.92
4AZL1Z,Maca Morango,63.48
R1DUUO,Kiwi Pera,395.47
6L4A9F,Melao Laranja,901.7
0BH8RH,Morango Melancia,502.55
DD0DH7,Kiwi Melao,250.92
F6V3Z6,Abacaxi Melancia,640.83
FH8DP1,Uva Laranja,481.94
7LK5O9,Morango Abacaxi,930.33
5GVM3T,Melancia Abacaxi,939.53
B3JNO1,Morango Laranja,223.17
RQA23M,Morango Banana,40.35
B6P41H,Uva Pera,972.23
NRWUY0,Pera Morango,596.82
IXS7KJ,Laranja Abacaxi,26.7
2QO0YG,Kiwi Melao,599.0
WXEBUP,Banana Abacaxi,269.32
5PWFXM,Pera Laranja,677.69
87LVGY,Morango Melancia,404.99
WYGCFV,Abacaxi Uva,890.92
2GRSOS,Maca Morango,516.61
Z2FV3U,Maca Melao,887.56
INQ6GX,Melao Uva,797.59
LDVWOO,Laranja Maca,892.93
AGTP0I,Abacaxi Banana,667.37
9NMP8I,Uva Laranja,904.1
POUOZ9,Kiwi Morango,207.32
RPFXNR,Pera Abacaxi,473.96
NC63MF,Melao Kiwi,367.2
SGGLRQ,Abacaxi Melancia,334.44
MHDAZK,Morango Laranja,371.57
DYLQSW,Maca Banana,396.96
CDZ4LQ,Abacaxi Maca,221.16
58596T,Uva Morango,846.38
UWJGZ8,Pera Maca,878.81
U4MOY0,Morango Banana,578.19
5826HM,Kiwi Melancia,77.87
1EA54X,Banana Abacaxi,875.36
BNRNKY,Melao Laranja,345.89
XXYMHK,Uva Laranja,524.94
56LUI1,Abacaxi Laranja,790.32
9GF02V,Banana Pera,174.32
ZV6VVZ,Laranja Uva,374.29
N7YD2F,Melancia Maca,891.19
XUUR3N,Melao Kiwi,989.12
ASEQ5C,Kiwi Melancia,110.25
MTNVOA,Morango Melao,373.84
ODKL6L,Uva Banana,388.95
JNNU0N,Melancia Melancia,482.88
0ZWCFO,Pera Kiwi,611.05
EUTI92,Kiwi Abacaxi,278.82
R6CW4Q,Pera Pera,816.36
BKXUL5,Kiwi Morango,690.25
HRNR4C,Melao Pera,356.0
45YHG8,Banana Melao,694.9
EXF02O,Melao Melao,233.32
5H05A1,Morango Kiwi,644.28
HWS2P3,Pera Melancia,815.73
1APRKS,Abacaxi Kiwi,250.43
HF96NU,Uva Kiwi,807.18
QT2UPY,Pera Morango,243.74
7VZGCP,Pera Banana,928.74
B2SZ5K,Morango Morango,459.09
BON5WR,Kiwi Pera,555.4
1CVN7D,Pera Pera,969.36
D0INEA,Morango Pera,686.48
UJIKTU,Uva Laranja,858.24
D7A106,Abacaxi Morango,919.85
ML1OUV,Maca Morango,363.5
MCMXG0,Abacaxi Melancia,767.89
DQ6J4F,Uva Kiwi,642.02
JWTZLP,Maca Uva,453.49
PYG6U7,Maca Melao,585.15
LGYAC9,Melancia Laranja,857.17
LKIKYL,Melao Morango,424.18
MPVDCC,Pera Maca,458.71
653R6Z,Maca Banana,366.05
AG2YKG,Pera Morango,739.12
SQ6XFK,Morango Melancia,483.03
WA29ZV,Abacaxi Banana,414.59
IG03DC,Kiwi Uva,343.72
QUA8R4,Melao Morango,219.45
9B6G78,Melancia Kiwi,520.48
P0QSOR,Morango Abacaxi,520.48
GO123W,Melancia Laranja,253.84
VUYXQT,Uva Abacaxi,683.01
4KHSKE,Melancia Banana,654.83
6BOMAA,Maca Uva,244.24
G649TL,Kiwi Melancia,199.13
I9DWD8,Kiwi Maca,652.23
MVG84C,Kiwi Melancia,176.88
308HDS,Pera Pera,832.06
B1P8N1,Maca Melancia,545.64
S72SIB,Pera Pera,821.28
CBMED9,Abacaxi Kiwi,116.76
2ZWGM0,Uva Banana,582.75
LH2TGF,Melao Morango,946.88
0LJW5Z,Uva Uva,378.96
BSEMQ3,Melancia Pera,306.7
RQ2XD0,Abacaxi Morango,588.71
KGB86O,Melancia Morango,147.32
0D9LJR,Pera Pera,593.35
AORS5J,Laranja Kiwi,595.44
Z9PREN,Morango Banana,797.17
EPB9PH,Morango Morango,74.28
SRKP5P,Banana Uva,642.73
P3GCBS,Banana Morango,876.94
3FEW09,Banana Melancia,545.2
6ISPVI,Laranja Morango,99.25
IO83QQ,Uva Abacaxi,697.34
AJB6SU,Abacaxi Abacaxi,874.33
26JFNO,Melao Banana,84.94
A1W0S0,Banana Banana,409.11
XEYWJU,Morango Pera,375.86
50UUM7,Laranja Melao,526.74
X0JK2E,Uva Melao,456.29
F60ZM4,Melancia Laranja,998.12
C65ZBR,Maca Melao,345.39
N1J1RA,Banana Uva,456.57
WKC3UG,Uva Pera,811.73
KX6BMG,Morango Morango,639.65
FE6Y38,Morango Maca,433.31
Z9YI54,Melao Melao,573.97
BB8UDP,Abacaxi Uva,43.23
PE6CWY,Uva Maca,52.18
W2FNSI,Melao Melancia,229.13
0UB51L,Uva Melancia,988.05
4IMBMH,Abacaxi Pera,378.44
2G9LZO,Maca Banana,727.53
LKDA04,Banana Pera,352.33
WN06AO,Banana Abacaxi,426.05
8UIBAQ,Pera Laranja,944.11
TT7SQU,Banana Abacaxi,742.01
7XBRCA,Banana Morango,645.9
JZA60W,Melancia Uva,357.74
O2EE0R,Banana Kiwi,224.96
80P016,Maca Melancia,508.32
BBWGYJ,Laranja Melancia,683.68
2TQJ2A,Laranja Abacaxi,52.92
CC9BT3,Laranja Abacaxi,910.54
D9MD3S,Melao Melancia,590.16
FQFKWF,Melao Morango,208.17
7YG682,Laranja Maca,517.76
P7Q250,Pera Maca,139.8
OS9NV5,Melancia Banana,452.1
RBFDG9,Kiwi Maca,889.94
ZQXYVH,Melao Morango,115.43
X299PP,Abacaxi Kiwi,25.63
S0W3V3,Uva Abacaxi,421.17
D0DCW3,Melancia Pera,29.21
3B116U,Melao Uva,16.46
RIYRE0,Uva Maca,5.78
24PXQQ,Kiwi Abacaxi,244.52
H98YEP,Melancia Uva,914.65
6UCJFR,Kiwi Maca,577.68
UXUZ2Z,Banana Uva,2.4
XJA33S,Laranja Morango,255.47
5CU5N2,Abacaxi Morango,191.36
WHAY8M,Kiwi Melancia,709.94
OFBLC4,Banana Melao,166.67
NHE71I,Uva Laranja,270.65
RDCVU9,Morango Laranja,178.43
W8FFP3,Laranja Maca,644.68
4VLO0N,Uva Kiwi,398.38
ESU00X,Banana Melancia,697.31
I2HAZG,Pera Uva,956.86
H8S458,Pera Banana,60.45
N0RSJU,Maca Pera,997.85
ANCYA5,Melao Abacaxi,879.56
MPGN0M,Maca Morango,844.26
P2KBBC,Melao Melancia,645.57
J4YMIT,Melao Pera,366.12
92T8TB,Maca Abacaxi,487.56
A1C5R5,Laranja Kiwi,539.47
POUUVS,Abacaxi Laranja,615.15
OLR5ID,Laranja Kiwi,435.69
Z3FXM1,Uva Kiwi,126.1
PM5L85,Melancia Pera,995.49
A7WPVS,Uva Abacaxi,859.81
BGMPO8,Maca Pera,859.42
W9JOW9,Melancia Morango,862.08
OWUMKW,Abacaxi Morango,725.67
1JYH0L,Uva Banana,528.05
N0F0Z0,Melao Melancia,104.45
HX14IQ,Maca Kiwi,734.88
HK7DMV,Melao Banana,188.82
0FJJIE,Uva Kiwi,133.11
OO8HBQ,Melancia Uva,335.64
PMDM22,Kiwi Uva,654.63
L6BFRV,Melancia Laranja,792.26
PWKVCO,Morango Laranja,292.03
NHTOKT,Abacaxi Banana,452.4
2TJF2P,Melao Pera,374.82
MEIHIH,Laranja Uva,264.88
EH9I7B,Laranja Uva,568.16
WMX3CP,Maca Laranja,244.28
AD024Z,Maca Kiwi,754.92
9C88LM,Pera Kiwi,45.93
JVVAJJ,Kiwi Morango,902.35
3UX931,Pera Laranja,261.28
985DCO,Kiwi Maca,305.3
7X798Q,Abacaxi Abacaxi,359.02
SZLDQM,Kiwi Pera,944.73
JGKMSI,Abacaxi Banana,253.78
U8UOHM,Maca Banana,946.89
TP5IR1,Maca Melao,823.72
UGN4PM,Melao Pera,949.18
38K5GI,Abacaxi Melancia,567.25
K5ODNA,Maca Laranja,876.18
76XA2S,Maca Melancia,448.36
B2HG27,Uva Morango,673.18
1YQYPA,Pera Melancia,595.51
DFOC35,Pera Maca,432.92
SEXRWN,Banana Laranja,590.97
ZRQ4VT,Abacaxi Uva,577.41
KWNJTB,Morango Melancia,998.89
58BQOY,Morango Laranja,736.15
F29V8M,Uva Pera,481.47
PMMCU2,Kiwi Melao,271.53
QGEZGG,Abacaxi Laranja,798.29
L7RIOJ,Melancia Laranja,936.18
3K9MNP,Uva Melao,328.23
TJ449S,Melao Uva,30.68
M8JJLF,Morango Banana,425.27
RYA8LG,Abacaxi Morango,89.8
KP970Z,Laranja Banana,417.71
YQMCOE,Melancia Kiwi,688.35
I9VE2R,Maca Maca,635.75
44OQ4A,Laranja Pera,345.38
WZQ3WV,Morango Melao,555.38
RFTM3B,Melancia Laranja,585.7
VXGGHY,Melao Melancia,625.36
W57FPA,Pera Melancia,577.46
J6H3GE,Uva Banana,552.23
ELAEEY,Laranja Banana,898.01
2FAXUG,Maca Maca,732.26
Z7S10I,Maca Uva,356.84
HXGGL7,Melancia Melancia,474.41
IPWSGN,Kiwi Laranja,597.06
96YK1R,Uva Uva,208.68
PUCBW3,Melancia Banana,497.91
4NGUEJ,Laranja Abacaxi,514.79
6O8XQ6,Melancia Maca,202.97
7FALMG,Pera Melao,341.71
QMM72K,Banana Maca,203.05
UHL3I3,Abacaxi Banana,811.09
I0L4J7,Morango Pera,777.75
OCMY0G,Pera Uva,692.81
XVHQQX,Morango Maca,977.69
CG2HUD,Laranja Pera,496.89
631ESX,Uva Morango,980.89
A7YO2X,Melao Morango,552.99
8X3HIY,Pera Kiwi,105.17
56L96Z,Maca Abacaxi,369.96
YIV0BS,Laranja Melancia,895.73
M4BB8D,Maca Banana,547.8
KSKK4V,Maca Maca,822.96
2VS9EC,Pera Kiwi,843.94
OE5N1F,Abacaxi Melancia,249.78
GSE80V,Melancia Melao,197.28
HBVQKJ,Laranja Pera,652.12
301PLB,Melancia Laranja,917.88
V1A9FE,Melao Kiwi,272.38
2K66B3,Melao Kiwi,400.78
6401S4,Kiwi Abacaxi,112.02
CI2C1C,Banana Uva,300.1
40YHVY,Pera Melao,136.11
JEC5UP,Laranja Morango,679.9
F0YO7V,Abacaxi Morango,266.94
68OA47,Maca Kiwi,840.56
6D6KLD,Laranja Pera,435.24
ZBXC24,Uva Melao,869.49
XN0BGT,Pera Uva,637.06
KK0T3S,Maca Laranja,862.04
SZZ5H9,Kiwi Pera,342.25
0RCO60,Maca Melao,452.21
A5B0UF,Banana Abacaxi,14.69
AL5Z7L,Melancia Banana,43.13
P1OK27,Maca Banana,528.41
9ZT6LE,Melancia Uva,831.75
8SPLRJ,Uva Abacaxi,10.57
8437RO,Laranja Maca,334.25
KBBNA5,Kiwi Morango,253.42
Z8Z2HT,Maca Melancia,604.89
88VR12,Abacaxi Melao,38.73
OSZ136,Pera Banana,192.1
KQ255Y,Kiwi Abacaxi,448.12
U2XB4A,Banana Kiwi,617.23
E34KNQ,Banana Uva,914.65
7EKQV7,Uva Maca,699.02
FGM3XI,Kiwi Maca,515.17
8T8A9H,Morango Morango,830.19
2YZRAX,Laranja Kiwi,490.79
JHJH5U,Uva Maca,410.2
EGLMT1,Abacaxi Uva,276.32
12GFJA,Morango Laranja,391.82
ZA8TD9,Banana Maca,279.45
HXT86L,Banana Morango,689.34
4BSQZ3,Morango Pera,724.13
ZR18LF,Maca Laranja,8.89
A153II,Maca Pera,447.52
EG738N,Pera Kiwi,968.05
YZJ7VD,Morango Morango,406.52
OJVOO7,Banana Laranja,288.99
44DL91,Uva Melao,68.69
F3ES1M,Uva Melao,359.43
5GKKVY,Maca Laranja,856.34
OMEEE2,Laranja Banana,532.96
0SO0BN,Maca Uva,948.64
PHVIUA,Kiwi Melancia,537.79
W43OIK,Abacaxi Abacaxi,194.8
OHAZFH,Morango Morango,861.0
Z4YAIC,Kiwi Banana,779.91
GSIBIN,Morango Laranja,372.41
2ZR0C1,Pera Maca,402.15
08FWH3,Laranja Uva,303.13
RSN8KP,Banana Kiwi,446.52
DNE332,Maca Kiwi,970.74
TNSM3S,Maca Laranja,708.35
Z5R3NG,Morango Laranja,916.03
YVJJLD,Laranja Melancia,96.43
RUR9BC,Morango Melancia,656.25
WVDNX6,Melao Kiwi,58.5
64968D,Pera Morango,818.5
0AZOUF,Melao Melancia,678.91
VKDIE5,Kiwi Pera,789.57
NEKVVT,Melancia Abacaxi,357.96
H3YHQY,Uva Melancia,139.82
IIF8UT,Maca Maca,166.02
6A9UNN,Maca Banana,570.31
G432FT,Abacaxi Morango,394.44
H15UT2,Melancia Uva,602.07
3B0AD5,Melao Banana,18.07
EEQ8LJ,Uva Abacaxi,666.63
UC566P,Melao Abacaxi,118.72
43VWFH,Maca Pera,600.53
ELMKVF,Morango Pera,8.16
QW1NXM,Laranja Kiwi,748.05
03PZLO,Laranja Maca,96.94
081XLV,Uva Morango,719.34
NTQCGF,Morango Melao,207.74
YVSASF,Melancia Laranja,988.64
9P4RYN,Uva Uva,691.13
A6POOB,Kiwi Melancia,162.56
ZFIM2Y,Abacaxi Laranja,530.13
GY29J1,Melao Maca,703.09
B7GJRX,Melao Banana,375.08
48HPS1,Kiwi Pera,524.96
M4DW7P,Melancia Melao,634.25
7NWFI1,Uva Morango,359.35
DC9VR8,Abacaxi Melancia,588.15
MLD1PZ,Morango Morango,607.59
4N944H,Melancia Melancia,983.8
CSJW2I,Laranja Uva,93.4
FXCDD6,Abacaxi Kiwi,32.07
KQVJ1A,Pera Abacaxi,911.24
N62LMC,Melao Kiwi,838.47
NODCDJ,Pera Melancia,790.78
015GNV,Kiwi Kiwi,864.7
Q8B3TY,Morango Banana,614.81
9PX4PP,Kiwi Banana,190.88
VZGCT0,Uva Banana,911.14
S5R32W,Maca Melancia,262.93
GD1OE6,Pera Melancia,958.34
OQV4WO,Morango Uva,453.7
0UWWBD,Kiwi Abacaxi,500.13
FF6SF5,Kiwi Morango,742.41
100SY6,Pera Laranja,267.57
H6J9SG,Melancia Banana,604.93
IMNPL5,Laranja Melancia,205.59
TXFOQB,Laranja Maca,987.85
0J7QE3,Melancia Maca,623.82
V6E6I1,Maca Abacaxi,676.68
SLLV1F,Maca Uva,597.34
6Z8ROC,Pera Melancia,798.66
2Y5K4Q,Laranja Pera,500.27
4OERYP,Pera Pera,127.69
FLNKA0,Abacaxi Uva,439.0
9E6A7L,Banana Melao,595.65
WIA451,Uva Melao,984.49
4S35OM,Melao Morango,819.87
N69ZI9,Banana Pera,605.99
AWAEDX,Maca Pera,935.67
JFRLB9,Pera Melancia,515.48
J2EKDT,Maca Pera,865.45
S7MQWZ,Maca Laranja,668.98
F53SXT,Melao Maca,639.24
B6IF35,Uva Morango,56.63
GG5BM2,Melao Laranja,255.43
X4V22D,Laranja Melancia,905.5
93X0RC,Maca Melao,849.42
PLSXAB,Maca Uva,374.41
U2UCXI,Abacaxi Melao,228.78
BGSLC3,Melancia Melancia,376.19
02QH0X,Kiwi Kiwi,528.87
CUEUAP,Morango Abacaxi,241.55
S73SAH,Kiwi Melao,279.1
LF64YX,Melancia Morango,10.11
ALMNBR,Melancia Kiwi,257.34
3GZ1PC,Abacaxi Laranja,978.11
XDD5FR,Pera Melancia,459.88
19JN52,Uva Morango,681.1
NYSJUG,Kiwi Uva,448.03
35XLRZ,Uva Laranja,332.12
47IFRD,Melancia Laranja,849.56
OD1BP6,Kiwi Banana,518.71
YIHDLU,Uva Maca,167.86
I9RZMZ,Morango Pera,612.59
43ZBT1,Pera Maca,968.98
YYQHFB,Melao Melao,434.91
IXLXEO,Abacaxi Uva,965.34
GGO6MW,Melancia Laranja,578.76
CJZVAR,Kiwi Melancia,136.44
L2PI8W,Banana Maca,252.48
69CN0N,Morango Laranja,730.14
52RW07,Uva Banana,373.76
71YEA0,Banana Laranja,183.02
48XDQL,Banana Pera,93.01
W8F5ZG,Morango Morango,198.43
97ZDFL,Melao Maca,976.47
0K8RPF,Pera Kiwi,408.23
F8CC1X,Melancia Banana,188.87
YGG7S6,Kiwi Melancia,571.87
0BA3T3,Melancia Banana,964.29
12Y4R4,Banana Melao,941.85
Z6119J,Maca Kiwi,861.5
A39MK5,Maca Laranja,860.95
OE2IEU,Kiwi Laranja,956.19
C1ZBHY,Abacaxi Laranja,981.93
UAJDJD,Melao Uva,495.84
RSLCKX,Melao Kiwi,579.27
N4JOEX,Melao Banana,446.06
POCFR5,Melao Laranja,955.66
23GGGA,Melancia Banana,330.94
6C17EO,Morango Melao,430.27
P5QMX4,Abacaxi Uva,463.37
6AJDS9,Banana Maca,601.29
3R0EQ1,Uva Morango,828.32
4T5LRE,Maca Kiwi,696.12
VAL1YJ,Abacaxi Laranja,357.09
IF9VIC,Kiwi Kiwi,667.99
VE01RR,Melancia Pera,443.16
UTWZP2,Banana Uva,362.69
DOQYUN,Laranja Kiwi,854.47
830H4S,Pera Banana,207.19
T4AV9J,Abacaxi Maca,473.74
9ZXFBU,Uva Uva,604.4
4FVLPB,Maca Abacaxi,407.96
DDBL7P,Kiwi Kiwi,146.18
SJNMNS,Pera Maca,191.05
GRYT46,Morango Maca,880.47
4YSHNT,Laranja Morango,850.01
ZK9QO9,Banana Kiwi,219.59
CQXNT2,Uva Melancia,849.08
ZV99YA,Laranja Melao,965.2
2Q511E,Pera Morango,873.54
GAT8EY,Melancia Morango,991.11
BTBGFW,Pera Melancia,509.58
AR2Y7N,Kiwi Banana,607.14
GIUNIU,Maca Uva,116.14
X61OBU,Banana Melao,844.39
21T04V,Laranja Maca,690.04
UAA235,Melao Banana,315.66
TYMU43,Kiwi Pera,778.74
ALDFTF,Morango Kiwi,160.97
SBLN6G,Maca Melao,313.27
59JQBO,Maca Melao,698.73
9S9O5M,Morango Abacaxi,73.96
KUWTKT,Melancia Melancia,312.95
H9NKKD,Melancia Laranja,123.26
S3CHXJ,Abacaxi Morango,261.24
E6316H,Abacaxi Banana,889.66
YSAF69,Kiwi Abacaxi,132.49
TOBAL9,Uva Uva,427.11
5ASHLU,Kiwi Laranja,755.35
5Y3TC4,Melancia Melancia,504.3
NYYVSQ,Melao Melao,579.64
7L1OG3,Uva Banana,790.23
CDIWBU,Uva Morango,945.45
364CDS,Abacaxi Uva,148.68
RZ0UE7,Morango Abacaxi,449.67
TYSRLQ,Banana Abacaxi,763.25
1Q4SKY,Uva Uva,157.63
0RD32C,Banana Morango,307.93
GA049N,Banana Laranja,805.53
DTTRH4,Laranja Melancia,392.7
DSXADM,Morango Laranja,394.28
N4UN58,Melancia Uva,171.93
GSE391,Pera Morango,947.11
HV8JZP,Morango Banana,825.84
BNU8CL,Melancia Morango,17.48
ASIABK,Maca Banana,806.97
116OJT,Banana Maca,751.32
W61LJ0,Abacaxi Kiwi,908.38
DCNXK7,Melao Kiwi,545.22
JOMEG4,Uva Abacaxi,516.78
NPLF89,Melancia Maca,958.29
U02FWX,Banana Uva,119.14
VYL5BD,Laranja Pera,812.71
12092Y,Maca Uva,155.93
FSER41,Laranja Banana,333.3
I2890U,Uva Uva,77.92
R7T8CK,Laranja Kiwi,116.29
VHDSOH,Laranja Uva,318.15
9DKPLP,Morango Banana,317.52
MFM1OU,Banana Melao,891.66
AXD8WY,Abacaxi Abacaxi,30.91
O7S5PH,Maca Uva,801.47
YRGJNH,Kiwi Banana,152.45
3S315B,Pera Banana,944.37
5VXT83,Abacaxi Morango,109.09
FJ600M,Banana Kiwi,535.07
BAIH8R,Morango Uva,142.52
RP8ATP,Melao Maca,293.11
X6CJCI,Kiwi Melao,784.45
LMKT65,Banana Banana,582.61
TC7PLN,Uva Laranja,96.51
ID5QNT,Abacaxi Banana,762.44
FIHU8A,Uva Kiwi,103.87
3XPTKV,Abacaxi Melao,235.2
DE7NIL,Banana Banana,246.37
SVJSDH,Abacaxi Morango,160.64
FMSDZC,Maca Uva,667.81
LP8MGH,Melao Maca,937.51
PBXWDW,Morango Abacaxi,542.49
ECPV0A,Laranja Abacaxi,259.99
6F2AYM,Uva Kiwi,667.39
1E5VU5,Uva Melancia,688.53
LO9C35,Melancia Pera,719.53
B0LQUL,Laranja Uva,223.12
MN84U5,Maca Maca,452.31
M30OK1,Abacaxi Abacaxi,272.68
WKZ0GM,Laranja Maca,760.93
YQ0AX2,Uva Abacaxi,687.16
D9U1H7,Kiwi Kiwi,854.17
I6RM2M,Kiwi Banana,545.95
I7JKEC,Kiwi Morango,620.08
NJS1ZO,Banana Morango,491.05
UX7LKQ,Uva Pera,917.77
P6ARCE,Maca Melancia,920.99
RDZTJ2,Kiwi Melao,847.8
051NTQ,Kiwi Melao,261.48
5ZCR12,Uva Melancia,908.54
7G08KS,Melao Melao,71.55
K63Z30,Melancia Melancia,888.91
J5I5ES,Melao Uva,894.19
46ZRPR,Laranja Morango,796.03
M1XIAF,Laranja Melancia,203.94
KC24F2,Melao Pera,833.91
T55Z3A,Morango Melao,329.34
BWXL6V,Melancia Maca,82.75
65GEZA,Laranja Banana,120.63
WTH328,Laranja Morango,395.51
71QNXM,Pera Uva,287.66
3RKD0M,Morango Morango,661.29
VJCLC9,Pera Morango,11.07
OKYIAA,Melancia Melao,961.42
I4PUWV,Pera Melao,448.91
60WX00,Morango Melancia,454.74
C6WMCO,Kiwi Kiwi,768.36
9GGS32,Banana Laranja,173.59
1NVXLI,Melao Kiwi,692.84
VMQ7NH,Laranja Melancia,830.15
H8Q753,Banana Banana,732.56
KJ9BOE,Laranja Melancia,847.64
UUDWVK,Uva Kiwi,824.26
ZLHG1V,Uva Laranja,584.53
UN1AKY,Banana Uva,385.36
TODG4O,Banana Uva,592.09
49154R,Uva Banana,102.51
1TUOTT,Laranja Banana,471.02
J5ITMX,Melancia Banana,132.62
O3R4O9,Pera Pera,619.92
OO2RL9,Abacaxi Abacaxi,985.03
6GV1LO,Banana Melancia,913.49
PFPBGQ,Pera Banana,173.71
K3SPP0,Maca Morango,283.75
WLDVSF,Kiwi Melancia,148.34
NMAEO6,Morango Uva,105.38
S7HLW9,Pera Uva,812.06
W1LH24,Laranja Laranja,605.5
HU0B68,Kiwi Maca,681.73
5PVTEH,Kiwi Melancia,375.93
CCW0TI,Melancia Banana,162.9
QYJ589,Maca Uva,851.17
5KA08P,Morango Banana,26.17
O67MWA,Melancia Uva,398.28
UFK9B2,Pera Morango,751.76
MGFDIP,Uva Kiwi,353.28
X43K6I,Laranja Laranja,689.84
6MOVV3,Morango Uva,329.08
7M05BF,Melao Melao,986.58
NDKT22,Morango Uva,936.33
H8DE14,Maca Melao,489.78
YA9QEF,Morango Kiwi,307.0
J67ZYW,Maca Banana,9.35
9M786L,Melao Melao,820.35
Q8HPRZ,Laranja Uva,603.83
1RDT18,Morango Pera,701.7
YKXXJ4,Abacaxi Kiwi,210.67
17E6P8,Laranja Melancia,98.31
A2WJSN,Melancia Maca,870.21
V1NN57,Pera Maca,370.36
NVNJPS,Banana Banana,268.98
RSV75P,Uva Uva,348.92
4FE2VY,Laranja Pera,42.04
14O55C,Pera Abacaxi,664.49
M72VQ5,Melancia Banana,565.95
OCE7UC,Uva Uva,381.06
Z1KBV8,Pera Pera,152.88
SBNYM9,Uva Uva,510.37
4QRVLP,Laranja Pera,556.43
FU00RE,Melancia Kiwi,573.0
ORFIFH,Pera Kiwi,186.36
FCNTV7,Pera Pera,288.55
KDP1O1,Maca Banana,695.53
9DZ7VJ,Uva Kiwi,61.52
6G70Q7,Laranja Melao,788.11
V8HT9X,Pera Banana,851.77
5WE14L,Morango Pera,687.04
6H9ZVP,Melao Melancia,338.03
NZN6QC,Pera Melao,981.04
VZ0065,Abacaxi Morango,184.18
3CC9Z8,Pera Abacaxi,248.35
B0O7FJ,Laranja Melao,366.94
6TYS3L,Morango Laranja,343.06
DL6K6S,Pera Abacaxi,838.87
4HSYYZ,Maca Uva,5.34
FVZQKF,Kiwi Kiwi,46.99
PNJ51J,Pera Banana,385.09
19MU3W,Maca Melancia,418.77
PUAACK,Melancia Laranja,998.81
MXFCMX,Melao Kiwi,899.1
8CKO3Z,Melao Banana,590.31
LZZANF,Melao Uva,425.05
R29DGX,Melancia Abacaxi,371.58
GFTAJU,Uva Melancia,530.67
BRMY0O,Pera Melancia,487.67
ZRQ9GG,Abacaxi Banana,853.05
95LAQR,Pera Melancia,97.72
1V28FS,Banana Pera,107.62
XICRQS,Abacaxi Kiwi,896.94
HU8V2U,Melao Laranja,25.23
A7SH72,Melao Pera,285.84
UXCZUR,Melancia Banana,19.95
4IWEV4,Kiwi Pera,343.96
HGQE98,Laranja Banana,676.78
B2MWKO,Kiwi Pera,127.41
PKGTAQ,Morango Maca,589.2
DV95KJ,Melao Morango,385.51
FSH6IS,Morango Pera,450.21
09N52J,Maca Pera,946.11
KTA5YD,Morango Laranja,492.87
V66OFL,Morango Morango,479.29
LQYZI0,Laranja Banana,547.71
28XPOC,Pera Morango,658.86
C2PC4H,Morango Melancia,477.42
GFBH1D,Laranja Kiwi,835.12
BWGYMY,Melao Uva,777.86
MNK5V4,Kiwi Abacaxi,652.56
1X89CP,Pera Banana,250.96
YVK3G1,Abacaxi Melao,77.44
F2P5XK,Morango Laranja,999.06
QH19KZ,Melancia Pera,618.54
L8OLCW,Melancia Laranja,146.25
ZMJUID,Morango Laranja,751.45
UZNQZC,Laranja Melao,195.07
D58Z4W,Melao Melancia,828.2
XZXVP3,Melancia Morango,361.19
ANQDKW,Uva Pera,40.09
7M1QTF,Melancia Uva,737.17
HLPG4R,Kiwi Banana,113.07
2SWUQR,Morango Pera,102.83
5MST1W,Pera Laranja,999.72
C9K3OL,Laranja Kiwi,730.86
UUDICX,Banana Melancia,533.36
JU87K8,Melao Kiwi,407.98
OAFW0Z,Melao Abacaxi,476.84
ER6E0X,Kiwi Morango,201.61
JPXII4,Morango Kiwi,590.67
3SH2UZ,Abacaxi Abacaxi,329.04
JPOY89,Pera Maca,696.81
ZUNEP2,Uva Maca,747.27
FEYG5M,Pera Morango,343.8
KX8NK3,Abacaxi Melancia,941.03
QRGZYJ,Melao Uva,844.85
TV8HSH,Morango Morango,37.53
U3TYHD,Pera Melao,30.83
JNSBW4,Abacaxi Melancia,524.6
MTLBSO,Kiwi Abacaxi,807.45
E36NES,Melancia Pera,174.62
VCJB1D,Kiwi Laranja,411.68
7J0A1H,Melancia Kiwi,407.93
6T50CE,Kiwi Melancia,74.63
EVLZ4E,Morango Melancia,300.31
26U1UF,Banana Uva,966.72
01YOSH,Abacaxi Kiwi,652.8
155Q04,Melao Banana,867.96
O75SJ5,Pera Melao,302.87
L9EMCZ,Laranja Melancia,483.99
5DFXEN,Melancia Morango,658.78
0MJYMV,Uva Melao,918.44
WVNCIT,Morango Abacaxi,719.36
5N1ZHR,Uva Pera,616.96
ZDEM0N,Kiwi Laranja,966.04
WCA3J1,Pera Kiwi,582.37
EV2JPG,Morango Uva,840.19
DK2TWJ,Maca Uva,52.38
GQMFBQ,Morango Maca,721.41
PVCFDS,Kiwi Kiwi,613.57
SLP0DK,Banana Morango,588.98
5AJT5Q,Morango Uva,22.98
TZDSXJ,Laranja Melao,300.88
MUMMJ4,Maca Banana,747.42
88VU7U,Laranja Morango,851.92
95XVK6,Uva Melancia,921.68
5D9R8A,Abacaxi Melancia,176.41
VWI39V,Morango Banana,427.11
